DER,False Alarm,Miss,Confusion
0.3230769230769231,0.0,0.0,0.3230769230769231
0.4602272727272727,0.0,0.005681818181818182,0.45454545454545453
0.18435754189944134,0.12849162011173185,0.0111731843575419,0.0446927374301676
0.5957446808510638,0.2978723404255319,0.0,0.2978723404255319
0.07692307692307693,0.07692307692307693,0.0,0.0
0.3787878787878788,0.0,0.015151515151515152,0.36363636363636365
0.45054945054945056,0.01098901098901099,0.0,0.43956043956043955
0.2786885245901639,0.0,0.03825136612021858,0.24043715846994534
0.25,0.013888888888888888,0.0,0.2361111111111111
0.43,0.01,0.0,0.42
0.2839506172839506,0.0,0.06172839506172839,0.2222222222222222
0.391304347826087,0.0,0.10144927536231885,0.2898550724637681
0.17676767676767677,0.005050505050505051,0.0,0.1717171717171717
0.32335329341317365,0.0,0.0,0.32335329341317365
0.484375,0.0,0.015625,0.46875
0.3953488372093023,0.011627906976744186,0.0,0.38372093023255816
0.2828282828282828,0.0,0.050505050505050504,0.23232323232323232
0.16666666666666666,0.0,0.0,0.16666666666666666
0.379746835443038,0.012658227848101266,0.0379746835443038,0.3291139240506329
0.35384615384615387,0.06153846153846154,0.15384615384615385,0.13846153846153847
0.3445378151260504,0.07563025210084033,0.0,0.2689075630252101
0.21201413427561838,0.01060070671378092,0.0,0.20141342756183744
0.1643835616438356,0.0,0.0136986301369863,0.1506849315068493
0.3333333333333333,0.0,0.0,0.3333333333333333
0.4367816091954023,0.04597701149425287,0.0,0.39080459770114945
0.34375,0.34375,0.0,0.0
0.022727272727272728,0.0,0.0,0.022727272727272728
0.18333333333333332,0.0,0.0,0.18333333333333332
0.4336283185840708,0.0,0.1504424778761062,0.2831858407079646
0.2773109243697479,0.0,0.0,0.2773109243697479
0.48,0.0,0.0,0.48
0.23529411764705882,0.0,0.0,0.23529411764705882
0.21311475409836064,0.0,0.0,0.21311475409836064
0.18333333333333332,0.0,0.0,0.18333333333333332
0.08778625954198473,0.0,0.0,0.08778625954198473
0.2482758620689655,0.06896551724137931,0.006896551724137931,0.1724137931034483
0.48623853211009177,0.0,0.027522935779816515,0.45871559633027525
0.4567901234567901,0.012345679012345678,0.0,0.4444444444444444
0.4431818181818182,0.005681818181818182,0.14204545454545456,0.29545454545454547
0.2765957446808511,0.02127659574468085,0.0,0.2553191489361702
0.13131313131313133,0.0,0.020202020202020204,0.1111111111111111
0.2878787878787879,0.022727272727272728,0.0,0.26515151515151514
0.391304347826087,0.017391304347826087,0.06086956521739131,0.3130434782608696
0.1773049645390071,0.014184397163120567,0.0425531914893617,0.12056737588652482
0.42657342657342656,0.04195804195804196,0.0,0.38461538461538464
0.18382352941176472,0.007352941176470588,0.08823529411764706,0.08823529411764706
0.24324324324324326,0.0,0.0,0.24324324324324326
0.3722627737226277,0.0,0.0,0.3722627737226277
0.46511627906976744,0.0,0.0,0.46511627906976744
0.38636363636363635,0.0,0.11363636363636363,0.2727272727272727
0.37037037037037035,0.0,0.0,0.37037037037037035
0.4146341463414634,0.056910569105691054,0.04878048780487805,0.3089430894308943
0.2708333333333333,0.0,0.0,0.2708333333333333
0.25742574257425743,0.0,0.0,0.25742574257425743
0.4,0.0,0.05,0.35
0.2037037037037037,0.018518518518518517,0.0,0.18518518518518517
0.42857142857142855,0.0,0.05357142857142857,0.375
0.30434782608695654,0.017391304347826087,0.0,0.28695652173913044
0.12857142857142856,0.0,0.0,0.12857142857142856
0.4155844155844156,0.0,0.008658008658008658,0.4069264069264069
0.24,0.0,0.0,0.24
0.37209302325581395,0.0,0.2441860465116279,0.12790697674418605
0.24770642201834864,0.009174311926605505,0.009174311926605505,0.22935779816513763
0.14285714285714285,0.0,0.03571428571428571,0.10714285714285714
0.25757575757575757,0.0,0.0,0.25757575757575757
0.1388888888888889,0.0,0.011904761904761904,0.12698412698412698
0.4069767441860465,0.0,0.0,0.4069767441860465
0.4222222222222222,0.022222222222222223,0.4,0.0
0.2647058823529412,0.0,0.014705882352941176,0.25
0.35714285714285715,0.0,0.0,0.35714285714285715
0.4659090909090909,0.0,0.06818181818181818,0.3977272727272727
0.1276595744680851,0.0,0.0,0.1276595744680851
0.43103448275862066,0.034482758620689655,0.0,0.39655172413793105
0.43859649122807015,0.0,0.0,0.43859649122807015
0.32857142857142857,0.0,0.0,0.32857142857142857
0.4533333333333333,0.0,0.09333333333333334,0.36
0.29508196721311475,0.00819672131147541,0.06557377049180328,0.22131147540983606
0.22916666666666666,0.0,0.0,0.22916666666666666
0.28378378378378377,0.013513513513513514,0.1891891891891892,0.08108108108108109
0.5923076923076923,0.023076923076923078,0.5692307692307692,0.0
0.30666666666666664,0.006666666666666667,0.02,0.28
0.22435897435897437,0.01282051282051282,0.0,0.21153846153846154
0.16883116883116883,0.0,0.05194805194805195,0.11688311688311688
0.17424242424242425,0.0,0.03787878787878788,0.13636363636363635
0.16521739130434782,0.0,0.043478260869565216,0.12173913043478261
0.45595854922279794,0.0051813471502590676,0.17098445595854922,0.27979274611398963
0.30434782608695654,0.043478260869565216,0.13043478260869565,0.13043478260869565
0.140625,0.0,0.078125,0.0625
0.18115942028985507,0.0,0.036231884057971016,0.14492753623188406
0.30120481927710846,0.04819277108433735,0.0,0.25301204819277107
0.32,0.0,0.12,0.2
0.23300970873786409,0.0,0.23300970873786409,0.0
0.32515337423312884,0.006134969325153374,0.024539877300613498,0.294478527607362
0.5133333333333333,0.0,0.08,0.43333333333333335
0.1792452830188679,0.014150943396226415,0.02830188679245283,0.13679245283018868
0.2537313432835821,0.0,0.13432835820895522,0.11940298507462686
0.2796610169491525,0.00847457627118644,0.0,0.2711864406779661
0.423728813559322,0.13559322033898305,0.0,0.288135593220339
0.4228187919463087,0.006711409395973154,0.1476510067114094,0.2684563758389262
0.38461538461538464,0.15384615384615385,0.038461538461538464,0.19230769230769232
0.5100671140939598,0.020134228187919462,0.0738255033557047,0.4161073825503356
0.42063492063492064,0.0,0.023809523809523808,0.3968253968253968
0.1532258064516129,0.04032258064516129,0.0,0.11290322580645161
0.35714285714285715,0.017857142857142856,0.0,0.3392857142857143
0.4528301886792453,0.0,0.02830188679245283,0.42452830188679247
0.2125984251968504,0.0,0.007874015748031496,0.2047244094488189
0.5054945054945055,0.0989010989010989,0.02197802197802198,0.38461538461538464
0.4093567251461988,0.04093567251461988,0.27485380116959063,0.0935672514619883
0.3877551020408163,0.012244897959183673,0.0,0.37551020408163266
0.21311475409836064,0.0,0.04918032786885246,0.16393442622950818
0.4016393442622951,0.0,0.040983606557377046,0.36065573770491804
0.32608695652173914,0.010869565217391304,0.25,0.06521739130434782
0.3484848484848485,0.06060606060606061,0.09090909090909091,0.19696969696969696
0.3191489361702128,0.06382978723404255,0.0,0.2553191489361702
0.4838709677419355,0.1935483870967742,0.0,0.2903225806451613
0.47368421052631576,0.0,0.02631578947368421,0.4473684210526316
0.030303030303030304,0.0,0.030303030303030304,0.0
0.4155844155844156,0.012987012987012988,0.14285714285714285,0.2597402597402597
0.42857142857142855,0.02857142857142857,0.0,0.4
0.43023255813953487,0.0,0.0,0.43023255813953487
0.5,0.05,0.0,0.45
0.47058823529411764,0.013574660633484163,0.0,0.45701357466063347
0.29914529914529914,0.0,0.017094017094017096,0.28205128205128205
0.10687022900763359,0.0,0.0,0.10687022900763359
0.3805970149253731,0.04477611940298507,0.0,0.3358208955223881
0.3176470588235294,0.03529411764705882,0.0,0.2823529411764706
0.2692307692307692,0.019230769230769232,0.11538461538461539,0.1346153846153846
0.28888888888888886,0.0,0.022222222222222223,0.26666666666666666
0.3684210526315789,0.0,0.08421052631578947,0.28421052631578947
0.19421487603305784,0.0,0.008264462809917356,0.1859504132231405
0.42045454545454547,0.056818181818181816,0.0,0.36363636363636365
0.02127659574468085,0.02127659574468085,0.0,0.0
0.3153846153846154,0.007692307692307693,0.0,0.3076923076923077
0.36585365853658536,0.0,0.0,0.36585365853658536
0.10294117647058823,0.10294117647058823,0.0,0.0
0.27380952380952384,0.011904761904761904,0.0,0.2619047619047619
0.31313131313131315,0.020202020202020204,0.0,0.29292929292929293
0.2871287128712871,0.019801980198019802,0.0,0.26732673267326734
0.4583333333333333,0.0,0.0,0.4583333333333333
0.3,0.08571428571428572,0.0,0.21428571428571427
0.3371212121212121,0.003787878787878788,0.12878787878787878,0.20454545454545456
0.5217391304347826,0.0,0.07246376811594203,0.4492753623188406
0.34615384615384615,0.34615384615384615,0.0,0.0
0.22962962962962963,0.0,0.044444444444444446,0.18518518518518517
0.01694915254237288,0.0,0.0,0.01694915254237288
0.16560509554140126,0.0,0.0,0.16560509554140126
0.4482758620689655,0.0,0.0,0.4482758620689655
0.3105263157894737,0.010526315789473684,0.0,0.3
0.2719298245614035,0.0,0.0,0.2719298245614035
0.34615384615384615,0.0,0.07692307692307693,0.2692307692307692
0.39846743295019155,0.022988505747126436,0.0038314176245210726,0.3716475095785441
0.3092105263157895,0.013157894736842105,0.0,0.29605263157894735
0.3770491803278688,0.0,0.01639344262295082,0.36065573770491804
0.11711711711711711,0.02702702702702703,0.009009009009009009,0.08108108108108109
0.4260869565217391,0.0,0.0,0.4260869565217391
0.17525773195876287,0.020618556701030927,0.0,0.15463917525773196
0.2543352601156069,0.04046242774566474,0.04046242774566474,0.17341040462427745
0.3161764705882353,0.058823529411764705,0.03676470588235294,0.22058823529411764
0.422680412371134,0.061855670103092786,0.0,0.36082474226804123
0.29411764705882354,0.29411764705882354,0.0,0.0
0.043859649122807015,0.0,0.008771929824561403,0.03508771929824561
0.49612403100775193,0.0,0.031007751937984496,0.46511627906976744
0.43902439024390244,0.15447154471544716,0.2845528455284553,0.0
0.18076923076923077,0.0,0.023076923076923078,0.1576923076923077
0.2978723404255319,0.0,0.14893617021276595,0.14893617021276595
0.44047619047619047,0.0,0.0,0.44047619047619047
0.48717948717948717,0.0,0.07692307692307693,0.41025641025641024
0.5142857142857142,0.0,0.0380952380952381,0.47619047619047616
0.49166666666666664,0.16666666666666666,0.0,0.325
0.23008849557522124,0.0,0.0,0.23008849557522124
0.45555555555555555,0.07777777777777778,0.0,0.37777777777777777
0.15822784810126583,0.0,0.0,0.15822784810126583
0.3024390243902439,0.014634146341463415,0.09268292682926829,0.1951219512195122
0.39263803680981596,0.0,0.10429447852760736,0.2883435582822086
0.3150684931506849,0.0,0.0273972602739726,0.2876712328767123
0.03125,0.015625,0.0,0.015625
0.3472222222222222,0.041666666666666664,0.0,0.3055555555555556
0.43209876543209874,0.0,0.0,0.43209876543209874
0.31343283582089554,0.014925373134328358,0.029850746268656716,0.26865671641791045
0.06451612903225806,0.0,0.0,0.06451612903225806
0.4235294117647059,0.12941176470588237,0.0,0.29411764705882354
0.14516129032258066,0.0,0.0,0.14516129032258066
0.36363636363636365,0.0,0.0,0.36363636363636365
0.30718954248366015,0.006535947712418301,0.12418300653594772,0.17647058823529413
0.2777777777777778,0.0,0.0,0.2777777777777778
0.40828402366863903,0.16568047337278108,0.011834319526627219,0.23076923076923078
0.31100478468899523,0.009569377990430622,0.18181818181818182,0.11961722488038277
0.18309859154929578,0.0,0.0,0.18309859154929578
0.15,0.0,0.0,0.15
0.2672413793103448,0.07758620689655173,0.0,0.1896551724137931
0.12418300653594772,0.006535947712418301,0.006535947712418301,0.1111111111111111
0.34545454545454546,0.01818181818181818,0.10909090909090909,0.21818181818181817
0.3246753246753247,0.15584415584415584,0.0,0.16883116883116883
0.47692307692307695,0.07692307692307693,0.0,0.4
0.4625,0.0,0.25,0.2125
0.5446428571428571,0.07142857142857142,0.16071428571428573,0.3125
0.4117647058823529,0.029411764705882353,0.0,0.38235294117647056
0.33707865168539325,0.0,0.0898876404494382,0.24719101123595505
0.4788732394366197,0.15492957746478872,0.0,0.323943661971831
0.5,0.21052631578947367,0.0,0.2894736842105263
0.5633802816901409,0.2535211267605634,0.0,0.30985915492957744
0.34782608695652173,0.028985507246376812,0.0,0.3188405797101449
0.4672131147540984,0.13934426229508196,0.0,0.32786885245901637
0.18518518518518517,0.0,0.046296296296296294,0.1388888888888889
0.4122137404580153,0.03816793893129771,0.05343511450381679,0.32061068702290074
0.20967741935483872,0.0,0.13709677419354838,0.07258064516129033
0.45454545454545453,0.07575757575757576,0.0,0.3787878787878788
0.3411764705882353,0.0,0.0,0.3411764705882353
0.37142857142857144,0.08571428571428572,0.08571428571428572,0.2
0.30851063829787234,0.1276595744680851,0.0,0.18085106382978725
0.45925925925925926,0.0,0.07407407407407407,0.3851851851851852
0.4090909090909091,0.00909090909090909,0.10909090909090909,0.2909090909090909
0.24615384615384617,0.0,0.0,0.24615384615384617
0.4444444444444444,0.0,0.0,0.4444444444444444
0.17045454545454544,0.011363636363636364,0.0,0.1590909090909091
0.3904109589041096,0.02054794520547945,0.0,0.3698630136986301
0.2891566265060241,0.0,0.0,0.2891566265060241
0.4049586776859504,0.0,0.09090909090909091,0.3140495867768595
0.16,0.0,0.013333333333333334,0.14666666666666667
0.24545454545454545,0.24545454545454545,0.0,0.0
0.32051282051282054,0.08974358974358974,0.08974358974358974,0.14102564102564102
0.3118279569892473,0.03225806451612903,0.1935483870967742,0.08602150537634409
0.41237113402061853,0.0,0.0,0.41237113402061853
0.33098591549295775,0.014084507042253521,0.0,0.31690140845070425
0.3548387096774194,0.0,0.0,0.3548387096774194
0.39325842696629215,0.0,0.06741573033707865,0.3258426966292135
0.35,0.016666666666666666,0.0,0.3333333333333333
0.3602941176470588,0.0,0.10294117647058823,0.25735294117647056
0.3411764705882353,0.011764705882352941,0.0,0.32941176470588235
0.2138364779874214,0.012578616352201259,0.03773584905660377,0.16352201257861634
0.37748344370860926,0.0,0.029801324503311258,0.347682119205298
0.44339622641509435,0.14150943396226415,0.0,0.3018867924528302
0.4807692307692308,0.15384615384615385,0.0,0.3269230769230769
0.2740740740740741,0.007407407407407408,0.0,0.26666666666666666
0.4146341463414634,0.024390243902439025,0.0,0.3902439024390244
0.36923076923076925,0.03076923076923077,0.24615384615384617,0.09230769230769231
0.3424657534246575,0.3424657534246575,0.0,0.0
0.07692307692307693,0.0,0.0,0.07692307692307693
0.19736842105263158,0.09210526315789473,0.0,0.10526315789473684
0.1643835616438356,0.0684931506849315,0.0958904109589041,0.0
0.3302325581395349,0.22325581395348837,0.013953488372093023,0.09302325581395349
0.3870967741935484,0.0,0.0,0.3870967741935484
0.08979591836734693,0.00816326530612245,0.02857142857142857,0.053061224489795916
0.3924050632911392,0.02531645569620253,0.0,0.3670886075949367
0.3225806451612903,0.0,0.0,0.3225806451612903
0.3442622950819672,0.0,0.0,0.3442622950819672
0.3023255813953488,0.0,0.046511627906976744,0.2558139534883721
0.2815533980582524,0.009708737864077669,0.0,0.27184466019417475
0.31125827814569534,0.019867549668874173,0.1390728476821192,0.152317880794702
0.3826086956521739,0.0,0.1391304347826087,0.24347826086956523
0.39805825242718446,0.1262135922330097,0.0,0.27184466019417475
0.3055555555555556,0.0,0.25,0.05555555555555555
0.4824561403508772,0.0,0.02631578947368421,0.45614035087719296
0.3888888888888889,0.0,0.0,0.3888888888888889
0.078125,0.046875,0.0,0.03125
0.4166666666666667,0.0,0.0,0.4166666666666667
0.41818181818181815,0.0,0.07272727272727272,0.34545454545454546
0.16455696202531644,0.0,0.0,0.16455696202531644
0.4222222222222222,0.005555555555555556,0.06666666666666667,0.35
0.09,0.01,0.0,0.08
0.1330049261083744,0.0,0.009852216748768473,0.12315270935960591
0.5,0.12903225806451613,0.0,0.3709677419354839
0.15606936416184972,0.005780346820809248,0.028901734104046242,0.12138728323699421
0.3480392156862745,0.0,0.029411764705882353,0.31862745098039214
0.5190839694656488,0.0,0.05343511450381679,0.46564885496183206
0.39285714285714285,0.0,0.0,0.39285714285714285
0.4975845410628019,0.004830917874396135,0.00966183574879227,0.4830917874396135
0.4580152671755725,0.0,0.015267175572519083,0.44274809160305345
0.25925925925925924,0.18518518518518517,0.0,0.07407407407407407
0.0797872340425532,0.0,0.0,0.0797872340425532
0.17964071856287425,0.03592814371257485,0.0,0.1437125748502994
0.38372093023255816,0.0,0.011627906976744186,0.37209302325581395
0.34265734265734266,0.13986013986013987,0.0,0.20279720279720279
0.1523809523809524,0.02857142857142857,0.09523809523809523,0.02857142857142857
0.3,0.0,0.01,0.29
0.36065573770491804,0.04918032786885246,0.0,0.3114754098360656
0.0,0.0,0.0,0.0
0.4482758620689655,0.034482758620689655,0.0,0.41379310344827586
0.5555555555555556,0.2638888888888889,0.125,0.16666666666666666
0.14285714285714285,0.0,0.02857142857142857,0.11428571428571428
0.4125,0.0375,0.175,0.2
0.2079207920792079,0.04950495049504951,0.0,0.15841584158415842
0.032,0.0,0.024,0.008
0.288135593220339,0.0,0.0,0.288135593220339
0.42574257425742573,0.0,0.0,0.42574257425742573
0.44,0.0,0.0,0.44
0.02247191011235955,0.0,0.0,0.02247191011235955
0.4909090909090909,0.0,0.0,0.4909090909090909
0.28846153846153844,0.0,0.038461538461538464,0.25
0.1978021978021978,0.01098901098901099,0.02197802197802198,0.16483516483516483
0.41216216216216217,0.013513513513513514,0.02027027027027027,0.3783783783783784
0.5333333333333333,0.06666666666666667,0.0,0.4666666666666667
0.18269230769230768,0.0,0.0,0.18269230769230768
0.38848920863309355,0.014388489208633094,0.08633093525179857,0.28776978417266186
0.4899328859060403,0.09395973154362416,0.0,0.3959731543624161
0.33689839572192515,0.016042780748663103,0.0213903743315508,0.2994652406417112
0.4056603773584906,0.0,0.08490566037735849,0.32075471698113206
0.49710982658959535,0.03468208092485549,0.14450867052023122,0.3179190751445087
0.21428571428571427,0.07142857142857142,0.014285714285714285,0.12857142857142856
0.25,0.0,0.0,0.25
0.423728813559322,0.0,0.11864406779661017,0.3050847457627119
0.42857142857142855,0.0,0.2698412698412698,0.15873015873015872
0.4260869565217391,0.0,0.1391304347826087,0.28695652173913044
0.29508196721311475,0.0,0.0,0.29508196721311475
0.4888888888888889,0.0,0.022222222222222223,0.4666666666666667
0.35714285714285715,0.044642857142857144,0.0,0.3125
0.4,0.0,0.4,0.0
0.47126436781609193,0.0,0.0,0.47126436781609193
0.35964912280701755,0.0,0.06140350877192982,0.2982456140350877
0.36923076923076925,0.0,0.07692307692307693,0.2923076923076923
0.21518987341772153,0.0,0.0,0.21518987341772153
0.2540983606557377,0.0,0.09836065573770492,0.1557377049180328
0.4222222222222222,0.0,0.0,0.4222222222222222
0.4178082191780822,0.00684931506849315,0.02054794520547945,0.3904109589041096
0.28846153846153844,0.0,0.0,0.28846153846153844
0.4788135593220339,0.00423728813559322,0.05084745762711865,0.423728813559322
0.4418604651162791,0.0,0.03488372093023256,0.4069767441860465
0.4423076923076923,0.038461538461538464,0.0,0.40384615384615385
0.5,0.0,0.0,0.5
0.18055555555555555,0.0,0.041666666666666664,0.1388888888888889
0.34502923976608185,0.0,0.05847953216374269,0.28654970760233917
0.2803738317757009,0.009345794392523364,0.0,0.27102803738317754
0.38461538461538464,0.0,0.0,0.38461538461538464
0.4117647058823529,0.0,0.0,0.4117647058823529
0.3,0.05384615384615385,0.0,0.24615384615384617
0.4418604651162791,0.0,0.11627906976744186,0.32558139534883723
0.4375,0.0,0.0,0.4375
0.34108527131782945,0.023255813953488372,0.0,0.3178294573643411
0.2328767123287671,0.0,0.0547945205479452,0.1780821917808219
0.15806451612903225,0.0,0.016129032258064516,0.14193548387096774
0.43795620437956206,0.0,0.058394160583941604,0.3795620437956204
0.19933554817275748,0.0,0.0,0.19933554817275748
0.09259259259259259,0.014814814814814815,0.02962962962962963,0.04814814814814815
0.34210526315789475,0.0,0.017543859649122806,0.32456140350877194
0.3125,0.078125,0.03125,0.203125
0.16071428571428573,0.0,0.0,0.16071428571428573
0.4666666666666667,0.06666666666666667,0.0,0.4
0.136986301369863,0.0,0.0,0.136986301369863
0.46153846153846156,0.019230769230769232,0.0,0.4423076923076923
0.39436619718309857,0.014084507042253521,0.0,0.38028169014084506
0.4507042253521127,0.056338028169014086,0.0,0.39436619718309857
0.2857142857142857,0.0,0.0,0.2857142857142857
0.28865979381443296,0.0,0.020618556701030927,0.26804123711340205
0.264,0.0,0.0,0.264
0.20224719101123595,0.0,0.0,0.20224719101123595
0.15584415584415584,0.0,0.0,0.15584415584415584
0.4236111111111111,0.041666666666666664,0.0625,0.3194444444444444
0.4032258064516129,0.016129032258064516,0.0,0.3870967741935484
0.3333333333333333,0.0,0.1497584541062802,0.18357487922705315
0.3563218390804598,0.0,0.0,0.3563218390804598
0.15,0.0,0.05,0.1
0.3987341772151899,0.006329113924050633,0.0,0.3924050632911392
0.35106382978723405,0.0,0.0,0.35106382978723405
0.3382352941176471,0.0,0.0,0.3382352941176471
0.09333333333333334,0.0,0.0,0.09333333333333334
0.4411764705882353,0.058823529411764705,0.0,0.38235294117647056
0.32941176470588235,0.0,0.0,0.32941176470588235
